epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
117,21268.5,1.4419,1.08163,0.01767,0.70906,0.53061,0.58855,0.36764,1.51132,1.60165,0.02304,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
118,21443.4,1.44181,1.0745,0.01774,0.6886,0.54188,0.58757,0.36702,1.51357,1.60058,0.02305,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
119,21619.1,1.43871,1.05961,0.01773,0.70826,0.52477,0.58838,0.36742,1.51445,1.59829,0.02305,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
120,21794.7,1.44012,1.05303,0.01766,0.69557,0.53643,0.58763,0.36689,1.51584,1.59559,0.02307,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
121,21969.4,1.42566,1.05294,0.01751,0.70153,0.53472,0.58872,0.36797,1.51372,1.59593,0.02304,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
122,22143.7,1.43346,1.05684,0.01755,0.70613,0.53516,0.58957,0.36888,1.51652,1.59172,0.02307,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
123,22319.3,1.43508,1.05431,0.01749,0.69675,0.53607,0.58998,0.36994,1.51395,1.5953,0.02303,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
124,22494.8,1.42314,1.05298,0.01755,0.69767,0.53264,0.58693,0.36768,1.51753,1.591,0.02307,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
125,22669.3,1.43452,1.05552,0.01765,0.69974,0.53651,0.58931,0.36854,1.51921,1.58929,0.02313,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
126,22843.5,1.41959,1.04073,0.01747,0.69456,0.53354,0.58647,0.36712,1.51981,1.59184,0.02313,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
127,23017.5,1.42889,1.0459,0.01746,0.6992,0.5346,0.58781,0.36817,1.52025,1.59138,0.02317,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
128,23192.5,1.42149,1.05394,0.01739,0.71068,0.52963,0.58836,0.36781,1.52202,1.58919,0.02324,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
129,23368,1.41956,1.03395,0.01735,0.69917,0.53545,0.58935,0.36846,1.52257,1.58986,0.02324,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
130,23542.9,1.41674,1.03116,0.01729,0.69922,0.53195,0.58812,0.36794,1.52556,1.58719,0.02328,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
131,23717.5,1.42255,1.03835,0.01735,0.69643,0.5342,0.58826,0.36808,1.52537,1.58824,0.0233,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
132,23892,1.42032,1.02064,0.01742,0.69043,0.53525,0.58712,0.36731,1.52683,1.58607,0.02334,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
133,24067.3,1.4199,1.03089,0.01742,0.69852,0.53142,0.58698,0.36762,1.52789,1.58593,0.02338,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
134,24247.2,1.41905,1.03405,0.01731,0.69134,0.53832,0.58812,0.36704,1.52928,1.58302,0.02342,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
135,24429.5,1.41465,1.02659,0.01732,0.72678,0.52182,0.58964,0.36766,1.53057,1.57851,0.02345,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
136,24606.5,1.41191,1.019,0.01728,0.72065,0.52451,0.58998,0.36759,1.53183,1.58005,0.02347,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
137,24784.3,1.40822,1.02422,0.0172,0.72091,0.52581,0.58945,0.36741,1.53253,1.5802,0.0235,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
138,24961.4,1.40853,1.00551,0.01719,0.70919,0.53201,0.59026,0.36851,1.53213,1.58512,0.02346,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
139,25141.8,1.40572,1.01084,0.01727,0.70672,0.5293,0.58853,0.36825,1.53184,1.58844,0.02348,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
140,25321.6,1.40398,1.01498,0.0172,0.71024,0.52873,0.58818,0.3675,1.53006,1.5916,0.02342,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
141,25501.9,1.40281,1.01029,0.01704,0.6944,0.53413,0.58831,0.36799,1.53167,1.58952,0.02347,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
142,25680.3,1.39273,0.99145,0.01712,0.70951,0.52951,0.5896,0.36923,1.5351,1.58635,0.02358,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
143,25862.4,1.39352,1.0037,0.01693,0.70398,0.53034,0.58861,0.3686,1.53773,1.58412,0.02365,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
144,26043.6,1.39263,0.99744,0.01683,0.70413,0.5317,0.58991,0.36923,1.53699,1.58512,0.02363,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
145,26223.4,1.39048,0.99023,0.01693,0.70125,0.53172,0.58923,0.36836,1.54022,1.58587,0.02368,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
146,26403,1.39778,0.98855,0.01715,0.69962,0.5307,0.58949,0.36872,1.53627,1.59221,0.02353,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
147,26582.5,1.3848,0.98325,0.01695,0.70361,0.52865,0.58976,0.36911,1.53776,1.59074,0.02352,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
148,26760.3,1.38891,0.99304,0.01698,0.70936,0.52759,0.58948,0.36939,1.53694,1.59633,0.0235,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
149,26940.7,1.38593,0.98554,0.01687,0.70403,0.52779,0.58802,0.36886,1.5371,1.59677,0.02349,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
150,27121,1.3863,0.9885,0.0169,0.71543,0.519,0.58813,0.36759,1.53728,1.60253,0.02352,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
151,27300,1.39114,0.97845,0.01702,0.71251,0.51808,0.58813,0.36794,1.53789,1.60279,0.02354,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
152,27481,1.37971,0.96981,0.01677,0.72815,0.5212,0.58899,0.369,1.54108,1.6017,0.02357,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
153,27661.7,1.38087,0.97679,0.01686,0.72778,0.52077,0.5896,0.36936,1.54448,1.59716,0.02363,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
154,27845.4,1.37812,0.97174,0.01678,0.72414,0.52591,0.58882,0.36876,1.54579,1.59768,0.02362,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
155,28025.7,1.37754,0.96564,0.01678,0.72595,0.52423,0.58768,0.36832,1.54393,1.60493,0.02364,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
156,28204,1.37154,0.96995,0.0167,0.72262,0.52629,0.58891,0.36924,1.54649,1.60182,0.02367,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
157,28380.9,1.36682,0.96299,0.01662,0.7294,0.52417,0.59002,0.37015,1.54807,1.5984,0.02366,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
158,28557.1,1.37355,0.95593,0.01663,0.72492,0.52395,0.58983,0.37012,1.54693,1.59957,0.02366,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
159,28735.7,1.36118,0.96077,0.01664,0.72401,0.52438,0.58865,0.36982,1.54641,1.60361,0.02364,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
160,28915.1,1.3624,0.95008,0.01656,0.72198,0.52405,0.58796,0.36879,1.55031,1.60074,0.02366,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
161,29093.8,1.3596,0.94561,0.01657,0.72259,0.52055,0.58662,0.36855,1.54946,1.60306,0.02368,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
162,29271.2,1.36304,0.93906,0.0166,0.70325,0.53545,0.58842,0.36915,1.54869,1.60562,0.02369,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
163,29451.2,1.35978,0.93441,0.01649,0.69117,0.53859,0.58763,0.36958,1.54897,1.60697,0.02368,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
164,29629.4,1.35968,0.93303,0.01645,0.68825,0.53973,0.58788,0.36923,1.54965,1.60953,0.02367,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
165,29805.7,1.36018,0.94006,0.01647,0.69223,0.53753,0.58745,0.36958,1.54977,1.61151,0.02369,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
166,29977.5,1.34851,0.94795,0.01632,0.69354,0.53999,0.58733,0.37033,1.55009,1.61186,0.02367,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
167,30156.7,1.34958,0.9468,0.0163,0.68892,0.53867,0.58722,0.36983,1.55178,1.6101,0.02368,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
168,30338,1.35124,0.9337,0.01636,0.68767,0.53952,0.58741,0.36979,1.55264,1.6118,0.02374,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
169,30516.2,1.34566,0.93472,0.01616,0.68619,0.53707,0.58621,0.36825,1.55564,1.6117,0.02379,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
170,30697.1,1.33856,0.91424,0.01616,0.68877,0.54001,0.58638,0.36899,1.55779,1.61062,0.02386,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
171,30876.4,1.34389,0.91506,0.01615,0.67846,0.54063,0.58382,0.36779,1.55843,1.61168,0.0239,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
172,31057.2,1.34452,0.91007,0.01627,0.68005,0.54623,0.5854,0.36805,1.56143,1.60916,0.02396,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
173,31235.1,1.33612,0.9142,0.01596,0.67799,0.54816,0.586,0.36828,1.55912,1.61046,0.02392,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
174,31420.6,1.33302,0.90661,0.01606,0.68,0.54738,0.58667,0.36764,1.56232,1.60764,0.02397,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
175,31599,1.33023,0.90169,0.01601,0.68051,0.54805,0.58929,0.36957,1.56208,1.60581,0.02394,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
176,31777.1,1.33001,0.90234,0.01603,0.67757,0.54876,0.58768,0.36802,1.56101,1.6098,0.02394,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
177,31955.3,1.32107,0.9018,0.01587,0.6802,0.54806,0.58807,0.36814,1.56172,1.61064,0.02397,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
178,32133.1,1.32772,0.89976,0.01587,0.68124,0.54493,0.58811,0.36798,1.56291,1.61265,0.02397,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
179,32310.6,1.31928,0.8918,0.01596,0.6825,0.54481,0.58845,0.3687,1.56061,1.61683,0.02393,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
180,32491.6,1.31755,0.90124,0.01584,0.67856,0.55198,0.5875,0.36851,1.56388,1.61937,0.02395,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
181,32669.6,1.31663,0.89414,0.01582,0.68607,0.54263,0.58705,0.36793,1.56777,1.61528,0.02403,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
182,32849.8,1.31277,0.88088,0.01578,0.68906,0.5436,0.58654,0.36731,1.56589,1.62337,0.02398,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
183,33032.7,1.31246,0.88095,0.01587,0.68176,0.54793,0.58609,0.36718,1.56763,1.62307,0.02401,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
184,33214.2,1.30845,0.87753,0.01569,0.68434,0.55015,0.58651,0.3675,1.56848,1.62254,0.024,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
185,33396.2,1.31027,0.87954,0.01574,0.68047,0.55524,0.58823,0.36723,1.56598,1.6305,0.02395,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
186,33578,1.30308,0.88409,0.01563,0.67844,0.55717,0.58952,0.36737,1.56832,1.62679,0.02402,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
187,33757.9,1.30294,0.87453,0.01557,0.68703,0.55333,0.58926,0.36786,1.56886,1.62518,0.024,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
188,33937.7,1.29985,0.86162,0.01552,0.67946,0.55947,0.58934,0.36859,1.56968,1.62667,0.02399,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
189,34116.8,1.29439,0.86121,0.01547,0.68852,0.55382,0.58801,0.36748,1.56913,1.63088,0.02394,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
190,34296.5,1.29336,0.86212,0.01535,0.68419,0.55545,0.58791,0.36777,1.57048,1.63365,0.02398,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
191,34477.9,1.2842,0.85758,0.0153,0.69587,0.5473,0.58633,0.36781,1.57147,1.63544,0.02401,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
192,34660,1.28909,0.85337,0.01538,0.69796,0.5414,0.58609,0.3671,1.57467,1.63793,0.02409,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
193,34841.8,1.281,0.83658,0.01527,0.7007,0.54077,0.58663,0.36805,1.57777,1.63741,0.02415,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
194,35019.6,1.28113,0.84381,0.01522,0.70352,0.53835,0.58544,0.36668,1.5764,1.6436,0.02409,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
195,35201.5,1.27881,0.84229,0.01533,0.7037,0.53741,0.58509,0.3662,1.5787,1.64542,0.02414,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
196,35378.5,1.26769,0.83857,0.01508,0.70884,0.53602,0.58679,0.36667,1.58221,1.64338,0.02421,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
197,35552.3,1.27223,0.83766,0.01521,0.70132,0.54111,0.58558,0.36641,1.58069,1.64746,0.02417,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
198,35728.3,1.27401,0.83691,0.01514,0.70344,0.53869,0.58541,0.36576,1.58184,1.64887,0.02423,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
199,35904,1.2734,0.82307,0.01506,0.70169,0.53939,0.58583,0.36613,1.58852,1.64875,0.02437,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
200,36075.4,1.26639,0.81839,0.01517,0.70662,0.53615,0.58554,0.36563,1.58541,1.65508,0.02431,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
201,36246.2,1.25927,0.8273,0.01506,0.6987,0.53716,0.58536,0.36538,1.58572,1.6609,0.02431,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
202,36422,1.26406,0.82345,0.015,0.7006,0.53545,0.58513,0.36467,1.58598,1.66169,0.0243,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
203,36596.5,1.2591,0.81832,0.01503,0.70385,0.53193,0.58385,0.36379,1.58742,1.66657,0.02429,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
204,36766.8,1.25319,0.80739,0.01491,0.70616,0.53423,0.58535,0.36444,1.5876,1.66495,0.02429,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
205,36937.3,1.24667,0.80583,0.01485,0.70964,0.53692,0.58482,0.36449,1.59205,1.66242,0.02436,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
206,37113.2,1.25118,0.80276,0.01485,0.71178,0.53315,0.58443,0.36438,1.59011,1.67104,0.02431,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
207,37283.6,1.25016,0.79944,0.01491,0.71323,0.53053,0.58311,0.36395,1.59171,1.67457,0.02434,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
208,37461,1.23956,0.79635,0.01473,0.71219,0.52991,0.58166,0.3631,1.59251,1.677,0.02437,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
209,37642.1,1.24207,0.79569,0.01477,0.70267,0.53472,0.58107,0.36292,1.59069,1.68374,0.02433,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
210,37820.7,1.23469,0.80238,0.01456,0.70132,0.53947,0.58211,0.36241,1.59204,1.68382,0.02438,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
211,38000.3,1.23265,0.79439,0.01474,0.70048,0.53764,0.5814,0.36242,1.59551,1.68211,0.02444,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
212,38178.3,1.23124,0.78853,0.01456,0.69689,0.54106,0.58131,0.36227,1.59485,1.68509,0.02444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
213,38357.8,1.22348,0.78081,0.01455,0.70475,0.53811,0.58126,0.3619,1.59834,1.68234,0.02453,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
214,38537.8,1.22242,0.77688,0.01448,0.69981,0.54238,0.58058,0.36254,1.59869,1.68523,0.02452,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
215,38717.1,1.2182,0.78005,0.01437,0.69465,0.54287,0.57972,0.36226,1.59698,1.69242,0.02449,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
216,38895.7,1.21581,0.76541,0.01444,0.69785,0.53877,0.58037,0.36222,1.59853,1.69245,0.02447,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
217,39072.4,1.21592,0.76135,0.01437,0.6918,0.5407,0.57961,0.36231,1.59813,1.70138,0.02444,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
218,39253,1.21781,0.76323,0.0143,0.68796,0.54295,0.57936,0.36256,1.59948,1.70125,0.02447,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068
219,39427.8,1.21041,0.75662,0.01435,0.6908,0.53977,0.57906,0.36216,1.59831,1.70794,0.02445,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672
220,39605.1,1.20715,0.75142,0.01425,0.68652,0.53875,0.57894,0.36264,1.60114,1.70738,0.02452,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276
221,39784.6,1.20136,0.74532,0.01413,0.69382,0.53904,0.57765,0.36174,1.59939,1.71114,0.02447,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
222,39963.7,1.19683,0.74766,0.01409,0.692,0.54114,0.57858,0.36149,1.59886,1.71435,0.02447,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484
223,40142.2,1.19636,0.7457,0.01414,0.68727,0.54409,0.57898,0.36186,1.60203,1.71561,0.02454,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088
224,40318.9,1.18815,0.7374,0.01409,0.68373,0.54397,0.57919,0.36227,1.60531,1.71591,0.02459,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692
225,40498.5,1.18871,0.74266,0.01387,0.69675,0.53866,0.57843,0.36141,1.60766,1.71617,0.02461,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296
226,40676.6,1.18982,0.74072,0.0139,0.67936,0.54656,0.57718,0.36114,1.60963,1.71847,0.02463,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
227,40853.9,1.17754,0.73539,0.01374,0.68351,0.54151,0.57616,0.36019,1.61025,1.7219,0.02462,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504
228,41030.9,1.17116,0.73163,0.0138,0.69332,0.53615,0.57552,0.35961,1.61057,1.72445,0.02463,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108
229,41208.1,1.17018,0.72898,0.01376,0.7014,0.5335,0.57502,0.35931,1.61102,1.73057,0.02462,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712
230,41385.5,1.1767,0.71924,0.01378,0.70165,0.53407,0.5745,0.35874,1.61287,1.73668,0.02462,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316
231,41564.4,1.16118,0.71137,0.0137,0.70887,0.53306,0.5752,0.3584,1.61774,1.73141,0.02475,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
232,41745.1,1.16794,0.70845,0.01361,0.70417,0.5302,0.57497,0.35785,1.61748,1.73441,0.0247,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524
233,41924.3,1.16324,0.70758,0.01361,0.70543,0.5302,0.57537,0.35845,1.62026,1.73577,0.02472,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128
234,42100.7,1.15771,0.70743,0.01345,0.7062,0.53023,0.57597,0.35832,1.62115,1.73258,0.02476,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732
235,42280.8,1.15525,0.70702,0.01353,0.7057,0.52927,0.57607,0.35807,1.62252,1.73282,0.02478,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336
236,42460,1.15775,0.69962,0.01341,0.71521,0.52182,0.57559,0.35723,1.62421,1.73537,0.02479,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
237,42638.7,1.14994,0.70293,0.01346,0.72102,0.51994,0.5745,0.35729,1.62505,1.73711,0.0248,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544
238,42821.6,1.14893,0.69969,0.01345,0.71016,0.52363,0.57393,0.35706,1.62673,1.73993,0.02484,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148
239,43000.7,1.14488,0.69584,0.01323,0.70759,0.52503,0.57426,0.35778,1.62925,1.73582,0.02489,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752
240,43182.1,1.1386,0.68188,0.01329,0.70355,0.52588,0.57275,0.357,1.62993,1.74151,0.02492,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356
241,43358.7,1.07936,0.46166,0.01503,0.7207,0.5201,0.57261,0.35645,1.63507,1.73941,0.02502,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
242,43534.4,1.05709,0.44346,0.01453,0.71204,0.52252,0.57282,0.35582,1.63761,1.74214,0.02505,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564
243,43708.4,1.05012,0.43957,0.01454,0.70004,0.53,0.57224,0.35589,1.64227,1.74003,0.02517,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168
244,43882.9,1.03959,0.43486,0.01432,0.69708,0.53085,0.57113,0.35512,1.64002,1.7465,0.02514,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772
245,44056.4,1.03267,0.42735,0.01414,0.69584,0.53045,0.57004,0.35439,1.64297,1.74993,0.0252,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376
246,44228.8,1.0278,0.42367,0.01409,0.7004,0.53057,0.56957,0.35436,1.64313,1.75974,0.02522,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
247,44404.9,1.02261,0.41441,0.01402,0.69929,0.53211,0.56902,0.35416,1.64644,1.75937,0.02529,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584
248,44581.8,1.01632,0.41853,0.01391,0.70095,0.52992,0.56884,0.35348,1.64864,1.76584,0.02534,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188
249,44755.9,1.01546,0.41221,0.01386,0.69386,0.53595,0.56706,0.35299,1.65153,1.76994,0.02542,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792
250,44936.3,1.01117,0.41218,0.01378,0.6909,0.53749,0.56723,0.35273,1.65362,1.77655,0.02544,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396
